eid,x,y,z,q
5,12.2706,18.4534,417.557,753.757
5,9.81648,19.8025,418.116,616.488
5,14.7247,22.704,390.385,96.3618
5,7.36237,24.0532,365.685,184.41
5,17.1788,18.4534,356.888,232.144
5,14.7247,19.8025,357.016,709.135
5,12.2706,24.0532,329.122,164.761
5,17.1788,15.5519,300.444,220.797
5,14.7247,22.704,279.489,155.55
5,19.6329,14.2027,272.388,104.811
5,7.36237,24.0532,256.43,67.5517
5,17.1788,18.4534,244.374,746.22
5,22.0871,15.5519,209.682,52.1159
5,17.1788,15.5519,194.448,703.401
5,19.6329,14.2027,129.723,403.151
6,76.0776,24.0532,318.24,78.119
6,73.6235,28.3038,316.944,832.991
6,73.6235,22.704,317.654,52.8213
6,26.9953,15.5519,316.618,138.191
6,17.1788,18.4534,317.186,76.4431
6,78.5318,28.3038,316.531,1112.54
6,83.44,28.3038,314.968,215.727
6,44.1741,19.8025,315.122,97.9339
6,80.9859,35.456,315.372,4234.92
6,80.9859,32.5545,315.382,2574.68
6,26.9953,24.0532,315.905,229.856
6,78.5318,31.2053,315.767,3651.38
6,44.1741,28.3038,315.844,249.482
6,80.9859,26.9547,316.225,285.292
6,78.5318,36.8052,315.342,4119.83
6,12.2706,18.4534,315.634,170.055
6,76.0776,35.456,315.41,1923.79
6,34.3577,14.2027,316.243,99.1541
6,73.6235,36.8052,316.104,177.317
6,76.0776,26.9547,316.288,1008.66
6,76.0776,32.5545,315.823,2998.87
6,73.6235,31.2053,316.252,1029.29
6,83.44,31.2053,315.182,105.216
6,34.3577,11.3012,315.707,100.333
6,83.44,36.8052,314.563,2796.22
6,85.8941,26.9547,315.387,92.8156
6,76.0776,41.0558,314.82,144.182
6,39.2659,19.8025,315.015,116.064
6,41.72,26.9547,314.607,103.947
6,85.8941,32.5545,315.27,96.3004
6,29.4494,11.3012,315.852,146.009
6,36.8118,18.4534,314.841,91.6871
6,85.8941,35.456,314.039,323.989
6,90.8024,49.5571,312.959,3900
6,176.696,113.385,313.626,46.7459
6,93.2565,48.208,313.123,2477.27
6,88.3482,39.7067,313.598,266.895
6,88.3482,36.8052,314.208,101.972
6,85.8941,41.0558,313.633,3104.16
6,41.72,15.5519,314.544,96.9894
6,83.44,39.7067,314.287,4280.49
6,80.9859,41.0558,314.228,4089.39
6,90.8023,41.0558,313.767,77.1003
6,78.5318,39.7067,314.468,2170.7
6,127.614,48.208,314.205,117.372
6,71.1694,43.9573,313.735,95.6665
6,83.44,45.3065,313.236,2551.1
6,73.6235,45.3065,313.549,109.122
6,100.619,43.9573,312.743,170.187
6,76.0776,43.9573,313.962,93.769
6,88.3482,45.3065,312.745,4054.53
6,78.5318,53.8078,313.222,162.325
6,85.8941,43.9573,313.45,4012.49
6,83.44,48.208,313.383,645.676
6,80.9859,43.9573,313.986,1775.43
6,85.8941,52.4586,311.603,121.048
6,93.2565,45.3065,311.426,594.782
6,90.8023,43.9573,311.865,968.129
6,100.619,58.0584,311.594,878.474
6,103.073,56.7093,311.242,2517.36
6,95.7106,49.5571,312.502,2321.6
6,100.619,52.4586,311.673,2611.58
6,98.1647,48.208,312.508,481.339
6,100.619,49.5571,311.763,627.872
6,103.073,53.8078,311.377,2896.15
6,105.527,52.4586,310.991,748.584
6,90.8024,52.4586,312.617,1858.95
6,98.1647,53.8078,311.793,3563.33
6,93.2565,56.7093,311.681,326.696
6,98.1647,56.7093,311.402,1185.3
6,93.2565,53.8078,312.509,1862.38
6,80.9859,49.5571,312.545,157.84
6,78.5318,45.3065,312.196,289.895
6,88.3482,48.208,312.631,3614.65
6,95.7106,52.4586,312.527,3899.21
6,95.7106,58.0584,312.378,217.002
6,85.8941,49.5571,312.569,1037.1
6,73.6235,53.8078,310.391,250.428
6,112.889,62.3091,310.023,342.183
6,110.435,52.4586,310.363,428.75
6,107.981,56.7093,310.48,3055.76
6,115.344,60.9599,309.388,893.892
6,107.981,53.8078,310.52,1434.23
6,120.252,52.4586,309.297,144.74
6,112.889,53.8078,309.782,730.965
6,110.435,60.9599,310.172,745.046
6,78.5318,48.208,310.774,84.1043
6,88.3482,53.8078,309.261,199.361
6,105.527,58.0584,310.813,1934.07
6,110.435,58.0584,309.918,2366.82
6,107.981,62.3091,310.865,179.817
6,117.798,62.3091,309.156,308.062
6,105.527,60.9599,310.62,187.021
6,115.344,58.0584,309.301,2511.24
6,117.798,53.8078,309.106,446.005
6,115.344,52.4586,310.027,200.353
6,137.431,62.3768,309.888,58.377
6,112.889,56.7093,309.719,2253.94
6,53.9906,36.8052,309.582,151.038
6,127.614,62.3768,308.179,272.923
6,120.252,60.9599,308.885,984.985
6,122.706,65.3461,308.364,94.2581
6,122.706,56.7093,308.337,2077.84
6,120.252,58.0584,308.451,2431.82
6,117.798,56.7093,308.81,2118.64
6,76.0776,52.4586,307.842,187.676
6,130.068,43.9573,308.76,146.588
6,80.9859,52.4586,307.379,129.59
6,51.5365,35.456,308.092,102.427
6,103.073,48.208,305.48,204.67
6,125.16,52.4586,306.977,176.703
6,98.1647,45.3065,305.868,122.977
6,132.522,53.8755,305.577,1005.39
6,127.614,56.8448,306.689,1821.3
6,122.706,53.8078,307.229,435.588
6,142.339,53.8755,304.219,1428.65
6,95.7106,43.9573,305.212,180.325
6,76.0776,49.5571,304.729,190.264
6,142.339,48.3434,304.065,464.102
6,137.431,56.8448,305.122,1285.06
6,147.247,45.3742,305.047,499.211
6,147.247,56.8448,304.835,200.309
6,152.155,53.8755,304.46,188.316
6,152.155,48.3434,302.171,1362.65
6,152.155,36.8729,302.054,57.437
6,157.064,45.3742,301.314,1083.23
6,157.064,39.8421,300.688,747.373
6,171.788,19.8703,299.115,919.615
6,161.972,31.3408,299.458,319.332
6,161.972,36.8729,299.948,1222.05
6,161.972,48.3434,299.603,92.485
6,147.247,5.70141,298.364,79.3701
6,176.697,22.8395,298.824,491.65
6,166.88,22.8395,299.841,225.716
6,166.88,28.3716,298.544,943.664
6,171.788,14.3382,298.285,409.751
6,166.88,39.8421,299.69,364.921
6,166.88,45.3742,299.083,55.3334
6,171.788,31.3408,298.327,702.723
6,171.788,36.8729,298.731,104.089
6,176.697,11.369,297.547,1125.33
6,181.605,19.8703,297.317,54.7122
6,181.605,14.3382,297.695,192.042
6,117.798,5.70141,297.99,134.676
6,176.697,28.3716,297.914,114.502
6,132.522,-11.3012,295.131,74.6177
6,176.697,5.83687,294.751,836.843
6,147.247,2.7999,294.878,83.112
6,181.605,-2.86764,293.455,701.776
6,181.605,2.86764,294.207,612.482
6,176.697,-5.83687,293.231,591.93
6,186.513,-11.369,291.587,55.656
6,176.697,-11.369,292.294,681.059
6,186.513,-5.83687,292.482,49.9468
6,181.605,-19.8703,291.339,442.735
6,166.88,-28.3716,291.189,54.5404
6,181.605,-14.3382,292.16,677.221
6,171.788,-19.8703,291.474,83.8377
6,176.697,-22.8395,290.697,851.765
6,171.788,-31.3408,289.231,456.501
6,176.697,-28.3716,289.932,919.953
6,88.3483,-14.2027,289.984,81.1397
6,181.605,-31.3408,289.185,113.858
6,171.788,-48.3434,290.056,429.33
6,176.697,-45.3742,290.794,90.1329
6,166.88,-45.3742,290.083,754.866
6,90.8024,-1.45075,290.189,97.8923
6,166.88,-39.8421,290.485,187.187
6,181.605,-36.8729,288.518,58.4123
6,22.0871,-24.0532,287.432,76.4485
6,161.972,-48.3434,288.785,178.379
6,166.88,-56.8448,287.359,329.274
6,176.697,-39.8421,288.52,372.25
6,171.788,-36.8729,288.644,932.522
6,171.788,-53.8755,287.753,73.6072
6,161.972,-65.3461,285.751,88.453
6,157.064,-56.8448,285.93,347.143
6,85.8941,-43.9573,285.732,73.8126
6,157.064,-62.3768,285.598,721.452
6,29.4494,-19.8025,287.207,96.0987
6,161.972,-53.8755,286.915,897.213
6,31.9035,-24.0532,286.73,113.168
6,19.6329,-19.8025,286.192,108.891
6,9.81648,-11.3012,286.272,75.9836
6,31.9035,-18.4534,286.375,79.0776
6,147.247,-62.3768,284.185,62.7827
6,22.0871,-15.5519,285.405,74.7279
6,152.155,-65.3461,284.56,766.639
6,152.155,-70.8781,283.791,479.083
6,137.431,-73.8474,282.297,610.01
6,142.339,-82.3487,282.633,56.2212
6,157.064,-73.8474,282.406,48.4642
6,147.247,-73.8474,282.949,545.777
6,142.339,-70.8781,282.985,659.113
6,181.605,-70.8781,282.855,49.7925
6,127.614,-79.3795,280.318,663.605
6,132.522,-82.3487,281.269,538.524
6,137.431,-79.3795,281.521,607.68
6,122.706,-82.3487,279.571,712.812
6,112.889,-82.3487,278.344,529.065
6,117.798,-79.3795,278.905,214.739
6,105.527,-83.5624,276.755,499.887
6,107.981,-82.2132,277.12,211.421
6,103.073,-82.2132,276.868,228.484
6,122.706,-87.8808,277.151,238.272
6,117.798,-90.85,276.957,109.451
6,105.527,-86.4639,276.789,1378.05
6,98.1647,-90.7145,277.292,300.537
6,103.073,-90.7145,277.965,230.79
6,93.2565,-90.7145,277.483,248.305
6,90.8023,-92.0637,277.645,86.0641
6,88.3482,-90.7145,277.162,239.863
6,107.981,-90.85,275.096,262.125
6,100.619,-92.0637,276.159,121.036
6,83.44,-90.7145,276.256,112.922
6,78.5318,-87.813,275.298,553.042
6,85.8941,-92.0637,275.871,100.926
6,76.0776,-86.4639,274.886,831.663
6,80.9859,-86.4639,275.274,1112.22
6,66.2612,-92.0637,275.606,89.7617
6,112.889,-87.8808,276.07,619.867
6,93.2565,-87.813,274.604,1264.05
6,103.073,-87.813,276.069,1170.7
6,100.619,-86.4639,275.786,1102.25
6,93.2565,-82.2132,274.585,157.634
6,95.7106,-86.4639,274.964,1157.78
6,95.7106,-83.5624,275.479,370.947
6,98.1647,-87.813,275.399,1089.88
6,98.1647,-82.2132,275.364,94.3105
6,100.619,-83.5624,275.705,419.063
6,83.44,-82.2132,273.364,340.119
6,90.8023,-83.5624,274.103,509.12
6,73.6235,-82.2132,274.34,982.201
6,73.6235,-79.3117,274.087,245.982
6,66.2612,-86.4639,273.516,108.302
6,88.3482,-82.2132,274.128,227.601
6,85.8941,-83.5624,273.448,607.054
6,71.1694,-83.5624,273.927,968.725
6,88.3482,-87.813,274.367,1134.83
6,71.1694,-86.4639,274.406,409.148
6,71.1694,-77.9626,274.06,133.359
6,68.7153,-82.2132,273.654,1072.7
6,66.2612,-43.9573,273.07,105.97
6,66.2612,-75.0611,272.969,108.228
6,63.8071,-82.2132,272.903,987.675
6,66.2612,-83.5624,273.22,829.312
6,68.7153,-87.813,274.19,126.694
6,90.8023,-86.4639,274.428,1330.13
6,66.2612,-41.0558,273.342,103.494
6,85.8941,-86.4639,273.462,1165.97
6,68.7153,-79.3117,273.215,630.188
6,61.3529,-83.5624,272.907,331.626
6,76.0776,-83.5624,274.345,1347.35
6,73.6235,-87.813,274.247,302.366
6,83.44,-87.813,273.492,626.092
6,66.2612,-77.9626,273.289,562.606
6,78.5318,-79.3117,272.846,98.632
6,53.9906,-70.8104,271.006,193.668
6,61.3529,-75.0611,271.572,254.35
6,58.8988,-73.7119,271.609,403.423
6,53.9906,-73.7119,270.919,952.129
6,56.4447,-75.0611,271.449,1443.3
6,56.4447,-77.9626,271.722,1326.58
6,58.8988,-79.3117,271.839,1165.17
6,80.9859,-83.5624,272.644,728.524
6,78.5318,-82.2132,272.477,717.385
6,61.3529,-77.9626,272.125,1347.14
6,63.8071,-79.3117,272.381,1229.08
6,56.4447,-83.5624,269.467,91.4601
6,58.8988,-82.2132,269.787,353.026
6,51.5365,-69.4613,269.682,262.105
6,53.9906,-79.3117,269.137,430.433
6,44.1741,-73.7119,267.443,308.972
6,51.5365,-77.9626,268.881,528.894
6,51.5365,-75.0611,268.496,1149.34
6,41.72,-69.4613,267.294,863.935
6,49.0824,-73.7119,268.421,1062.42
6,44.1741,-70.8104,267.372,874.324
6,46.6282,-75.0611,268.658,413.467
6,49.0824,-70.8104,268.205,1084.46
6,46.6282,-69.4613,267.454,909.925
6,44.1741,-65.2106,267.003,369.273
6,41.72,-66.5598,266.786,985.156
6,34.3577,-62.3091,265.737,864.446
6,36.8118,-60.9599,265.918,846.818
6,41.72,-75.0611,266.671,83.2702
6,34.3577,-65.2106,266.051,421.054
6,39.2659,-62.3091,266.336,679.204
6,41.72,-60.9599,265.924,233.947
6,46.6282,-66.5598,266.874,244.698
6,39.2659,-70.8104,266.976,229.427
6,36.8118,-66.5598,266.013,479.794
6,36.8118,-69.4613,266.819,108.74
6,44.1741,-62.3091,266.207,158.493
6,39.2659,-65.2106,266.112,1209.15
6,34.3577,-53.8078,263.79,145.494
6,26.9953,-58.0584,264.15,335.988
6,29.4494,-56.7093,264.611,894.129
6,29.4494,-48.208,263.692,157.623
6,31.9035,-58.0584,264.896,936.373
6,34.3577,-56.7093,264.746,500.473
6,26.9953,-52.4586,263.867,919.309
6,31.9035,-52.4586,263.89,253.817
6,29.4494,-53.8078,264.197,699.824
6,26.9953,-49.5571,263.79,669.175
6,36.8118,-58.0584,264.918,231.751
6,29.4494,-62.3091,265.239,182.989
6,31.9035,-60.9599,265.415,622.755
6,24.5412,-56.7093,264.382,136.798
6,19.633,-39.7067,261.854,479.928
6,26.9953,-43.9573,263.521,150.511
6,19.633,-45.3065,262.483,755.326
6,22.0871,-52.4586,263.397,269.813
6,22.0871,-43.9573,262.474,745.635
6,22.0871,-49.5571,263.011,703.032
6,29.4494,-45.3065,262.72,86.3638
6,24.5412,-53.8078,263.415,469.716
6,17.1788,-43.9573,262.239,272.668
6,22.0871,-41.0558,262.411,313.178
6,24.5412,-48.208,263.447,845.911
6,24.5412,-45.3065,262.537,560.611
6,19.633,-48.208,262.731,280.306
6,17.1788,-35.456,260.343,546.776
6,17.1788,-41.0558,261.794,381.624
6,14.7247,-39.7067,260.926,267.026
6,7.36237,-26.9547,260.354,187.991
6,14.7247,-36.8052,260.645,456.982
6,14.7247,-22.704,260.571,87.8347
6,12.2706,-35.456,260.211,269.467
6,19.633,-36.8052,261.206,363.312
6,9.81648,-28.3038,259.366,342.348
6,12.2706,-32.5545,259.671,584.354
6,17.1788,-32.5545,259.707,373.261
6,12.2706,-26.9547,258.954,695.536
6,12.2706,-24.0532,258.243,448.195
6,14.7247,-28.3038,259.34,504.044
6,14.7247,-31.2053,259.637,752.042
6,17.1788,-26.9547,259.904,114.384
6,7.36237,-24.0532,258.267,279.871
6,9.81648,-31.2053,259.582,251.37
6,9.81648,-19.8025,257.522,252.912
6,9.81648,-22.704,258.099,556.732
7,-22.0871,18.4534,976.674,1417.35
7,-76.0777,35.456,973.224,1341.24
7,-19.6329,22.704,969.001,3003.21
7,-14.7247,19.8025,956.356,330.494
7,-14.7247,22.704,948.223,292.638
7,-78.5318,28.3038,947.683,339.111
7,-51.5365,18.4534,947.966,413.62
7,-36.8118,15.5519,947.133,261.381
7,-22.0871,24.0532,942.563,258.481
7,-12.2706,15.5519,897.086,951.583
7,-9.81648,11.3012,897.617,913.393
7,-7.36236,7.05056,894.948,173.93
7,-56.4447,32.5545,893.867,151.532
7,-26.9953,18.4534,893.415,224.435
7,-53.9906,19.8025,893.563,357.592
7,-2.45413,1.45075,894.234,260.684
7,-17.1788,18.4534,890.405,859.479
7,-56.4447,18.4534,890.402,160.547
7,-17.1788,24.0532,865.16,1824.29
7,-78.5318,28.3038,853.769,276.371
7,-14.7247,19.8025,850.212,1318.14
7,-14.7247,22.704,848.031,1555.52
7,-58.8988,73.7119,806.467,136.117
7,-66.2612,75.0611,806.629,247.688
7,-12.2706,18.4534,748.647,990.596
7,-56.4447,75.0611,747.828,613.943
7,-78.5318,99.2159,747.579,580.35
7,-9.81648,22.704,734.742,169.292
7,-12.2706,24.0532,704.678,1139.49
7,-49.0824,19.8025,698.691,491.721
7,-9.81648,19.8025,659.039,1458.31
7,-9.81648,22.704,644.798,1109.24
7,-17.1788,15.5519,640.575,163.161
7,-80.9859,26.9547,636.774,177.349
7,-44.1741,28.3038,636.717,108.088
7,-78.5318,36.8052,637.026,555.307
7,-46.6282,18.4534,637.68,405.826
7,-12.2706,26.9547,562.799,127.735
7,-9.81648,28.3038,560.2,187.185
7,-7.36236,60.9599,561.225,320.171
7,-7.36236,24.0532,490.302,245.33
7,7.36234,77.9626,471.617,56.6124
7,-4.90825,22.704,455.947,125.538
7,-17.1788,15.5519,435.758,111.838
7,-17.1788,15.5519,284.983,54.4656
7,206.146,-62.3768,283.754,83.1755
7,-245.412,-62.3768,164.981,64.6262
8,206.146,-62.3768,161.332,80.7123
9,-58.8988,90.7145,858.231,89.1625
9,-63.8071,90.7145,858.652,73.6794
9,-71.1694,100.565,856.629,4221.28
9,-68.7153,99.2159,857.155,4379.65
9,-26.9953,60.9599,856.732,169.108
9,-51.5365,83.5624,856.782,360.161
9,-31.9035,52.4586,856.56,92.1852
9,-58.8988,104.816,857.092,93.0424
9,-49.0824,79.3117,857.088,445.026
9,-68.7153,96.3143,857.898,4419.97
9,-61.3529,100.565,857.118,228.072
9,-66.2612,94.9652,857.426,1966.79
9,-31.9035,60.9599,857.663,80.6598
9,-22.0871,43.9573,856.712,204.246
9,-66.2612,92.0637,857.888,2246.7
9,-66.2612,86.4639,856.565,119.997
9,-49.0824,70.8104,856.705,122.931
9,-34.3576,45.3065,856.648,141.305
9,-61.3529,103.467,857.218,51.4707
9,-76.0777,109.066,855.733,288.638
9,-71.1694,111.968,854.626,2813.19
9,-68.7153,104.816,856.082,4389.08
9,-73.6235,113.317,855.073,285.026
9,-78.5318,107.717,855.29,391.649
9,-44.1741,73.7119,854.94,195.467
9,-31.9035,69.4613,856.044,89.7881
9,-29.4494,70.8104,854.562,110.78
9,-63.8071,99.2159,856.289,84.6043
9,-22.0871,66.5598,854.623,265.269
9,-61.3529,94.9652,855.73,244.319
9,-29.4494,65.2106,855.282,316.516
9,-66.2612,100.565,856.224,851.627
9,-71.1694,94.9652,855.246,3331.94
9,-19.6329,28.3038,856.192,85.7973
9,-71.1694,92.0637,855.534,1609.96
9,-68.7153,90.7145,856.089,4243.92
9,-68.7153,87.813,856.149,1089.7
9,-73.6235,99.2159,854.603,336.901
9,-73.6235,96.3143,855.043,148.897
9,-61.3529,83.5624,856.101,44.1174
9,-66.2612,103.467,856.05,613.861
9,-66.2612,109.066,855.16,1081.86
9,-68.7153,113.317,854.711,4481.77
9,-39.2659,65.2106,855.485,139.461
9,-68.7153,107.717,855.737,4174.08
9,-73.6235,104.816,855.556,565.761
9,-26.9953,66.5598,855.259,394.399
9,-71.1694,109.066,855.095,4040.69
9,-41.72,69.4613,855.884,102.393
9,-66.2612,111.968,854.58,2126.35
9,-26.9953,49.5571,855.674,194.264
9,-24.5412,65.2106,854.883,435.505
9,-71.1694,103.467,856.211,4252.95
9,-73.6235,107.717,855.267,400.707
9,-29.4494,53.8078,855.785,92.1864
9,-39.2659,90.7145,853.835,133.09
9,-68.7153,121.818,853.346,632.07
9,-51.5365,100.565,853.757,191.055
9,-41.72,94.9652,853.704,87.3266
9,-68.7153,133.221,852.807,92.4532
9,-71.1694,134.57,853.266,78.4397
9,-46.6282,109.066,853.257,127.735
9,-78.5318,133.221,853.288,97.1857
9,-71.1694,128.97,853.778,137.961
9,-61.353,120.469,853.353,262
9,-63.8071,121.818,853.056,3439
9,-56.4447,117.568,853.608,71.6773
9,-73.6235,130.32,853.595,113.635
9,-44.1741,104.816,853.565,198.768
9,-66.2612,120.469,853.509,4259.35
9,-49.0824,104.816,853.737,104.037
9,-93.2565,150.359,853.69,46.5761
9,-46.6282,103.467,853.341,100.007
9,-68.7153,124.72,853.013,129.752
9,-63.8071,116.218,853.693,348.101
9,-66.2612,117.568,853.825,4137.36
9,-68.7153,116.218,854.107,4065.12
9,-71.1694,117.568,854.054,144.635
9,-71.1694,120.469,852.963,82.3219
9,-31.9035,83.5624,854.219,66.6082
9,-61.3529,111.968,853.827,202.677
9,-66.2612,126.069,852.608,606.756
9,-63.8071,130.32,852.045,481.117
9,-61.3529,126.069,852.329,3564.56
9,-76.0777,117.568,851.245,79.6578
9,-66.2612,128.97,852.076,91.2175
9,-58.8988,133.221,851.024,3025.02
9,-63.8071,124.72,852.726,3961.52
9,-78.5318,116.218,851.5,88.3202
9,-61.353,128.97,849.713,3554.86
9,-41.72,109.066,849.354,87.6292
9,-61.353,134.57,849.338,127.311
9,-56.4447,128.97,849.099,521.154
9,-56.4447,126.069,849.765,126.046
9,-58.8988,130.32,849.299,3747.24
9,-56.4447,120.469,849.956,129.308
9,-53.9906,130.32,849.576,76.8937
9,-58.8988,124.72,850.436,256.924
9,-34.3577,130.32,847.923,90.0701
9,-39.2659,147.39,847.353,1634.84
9,-31.9035,120.469,847.762,152.354
9,-51.5365,134.57,848.214,863.101
9,-44.1741,116.218,848.341,159.445
9,-34.3577,124.72,847.567,88.2484
9,-39.2659,141.858,847.729,954.742
9,-46.6282,128.97,848.256,87.9042
9,-53.9906,138.889,848.093,1310.02
9,-49.0824,130.32,848.773,94.4734
9,-53.9906,133.221,848.697,1896.45
9,-56.4447,134.57,848.841,3930.38
9,-49.0824,141.858,847.08,1881.15
9,-44.1741,138.889,846.645,712.936
9,-24.5412,96.3143,845.828,152.524
9,-34.3576,150.359,846.561,919.263
9,-22.0871,83.5624,846.441,67.2088
9,-26.9953,109.066,846.012,129.455
9,-29.4494,147.39,845.852,1559.57
9,-4.90823,150.359,843.657,1208.11
9,-26.9953,117.568,844.328,83.3585
9,-19.6329,147.39,844.251,1091.81
9,-24.5412,99.2159,844.091,198.094
9,-26.9953,120.469,843.793,151.089
9,-24.5412,150.359,845.036,1426.31
9,-14.7247,133.221,843.928,91.7874
9,-17.1788,134.57,844.495,147.503
9,-9.81646,147.39,844.346,991.208
9,-19.6329,130.32,844.559,120.706
9,-14.7247,150.359,843.513,1677.16
9,1.90735e-06,141.858,842.07,67.9692
9,-17.1788,128.97,843.567,95.5822
9,4.90824,150.359,840.277,473.911
9,4.90824,138.889,840.741,63.0247
9,9.81647,124.72,841.211,80.6853
9,3.8147e-06,147.39,840.936,1692.02
9,9.81647,121.818,841.245,109.176
9,17.1788,94.9652,841.008,167.826
9,9.81646,116.218,841.039,84.2772
9,22.087,134.57,838.264,1624.55
9,26.9953,111.968,838.425,72.7796
9,9.81647,141.858,839.216,1162.24
9,14.7247,116.218,839.583,119.984
9,14.7247,138.889,839.582,1003.09
9,9.81647,133.221,839.464,118.659
9,19.6329,133.221,838.426,82.6361
9,17.1788,134.57,838.799,145.287
9,9.81647,147.39,839.701,773.774
9,19.6329,130.32,839.921,93.0306
9,24.5412,96.3143,838.506,75.9748
9,24.5412,138.889,838.467,507.032
9,19.6329,141.858,839.292,777.936
9,24.5412,133.221,837.814,1847.54
9,26.9953,134.57,837.607,1584.78
9,29.4494,133.221,837.541,955.928
9,29.4494,124.72,837.435,225.95
9,31.9035,128.97,836.475,1898.31
9,34.3576,133.221,837.499,90.7733
9,24.5412,130.32,837.366,251.957
9,29.4494,130.32,836.998,2477.78
9,29.4494,116.218,837.08,83.5877
9,26.9953,128.97,836.933,811.621
9,31.9035,126.069,836.103,1968.13
9,34.3576,130.32,836.335,151.911
9,34.3577,121.818,835.41,1180.46
9,34.3577,124.72,835.941,2250.86
9,39.2659,107.717,832.761,51.665
9,39.2659,121.818,832.969,1060.01
9,39.2659,124.72,833.159,242.45
9,41.72,134.57,833.938,76.3712
9,36.8118,120.469,833.177,2272.77
9,36.8118,126.069,833.46,520.337
9,41.72,126.069,832.745,67.5479
9,46.6283,134.57,833.143,59.9471
9,41.72,109.066,831.34,899.597
9,44.1741,113.317,831.546,1116.95
9,36.8118,117.568,832.705,833.29
9,46.6282,111.968,831.215,255.584
9,39.2659,116.218,832.149,1958.07
9,41.72,120.469,832.54,347.446
9,39.2659,113.317,831.876,684.641
9,41.72,111.968,831.669,1875.26
9,41.72,117.568,832.199,1277.19
9,44.1741,116.218,832.099,361.041
9,41.72,92.0637,829.24,73.9643
9,44.1741,104.816,829.316,943.635
9,44.1741,107.717,830.689,1928.24
9,46.6282,109.066,829.65,1061.36
9,46.6282,92.0637,827.373,435.614
9,24.5412,39.7067,827.858,80.5737
9,26.9953,52.4586,827.438,66.1967
9,49.0824,104.816,829.05,545.77
9,51.5365,100.565,828.534,97.5636
9,46.6282,103.467,828.936,2307.34
9,49.0824,96.3143,827.874,2003.4
9,58.8988,107.717,828.548,78.4054
9,44.1741,99.2159,828.74,172.347
9,44.1741,96.3143,828.798,84.5546
9,36.8118,92.0637,828.809,99.1719
9,46.6282,100.565,828.546,2221.22
9,46.6282,83.5624,827.3,143.89
9,51.5365,94.9652,827.675,668.336
9,46.6282,94.9652,827.77,719.648
9,51.5365,103.467,828.93,91.4576
9,49.0824,99.2159,828.241,1572.08
9,49.0824,107.717,828.713,182.32
9,53.9906,70.8104,825.458,358.694
9,49.0824,70.8104,825.88,1301.15
9,51.5365,69.4613,825.59,1830.78
9,49.0824,79.3117,825.677,728.451
9,51.5365,83.5624,825.953,2255.23
9,51.5365,77.9626,825.46,2037.28
9,46.6282,86.4639,826.496,272.555
9,53.9906,82.2132,825.701,382.236
9,49.0824,87.813,826.634,1712.97
9,49.0824,82.2132,825.959,1033.21
9,51.5365,86.4639,826.422,1920.93
9,34.3577,53.8078,826.704,62.2839
9,53.9906,87.813,826.927,273.562
9,49.0824,90.7145,826.962,2315.66
9,51.5365,92.0637,827.255,1358.33
9,53.9906,90.7145,827.232,85.1589
9,46.6282,58.0584,823.696,632.777
9,49.0824,56.7093,823.881,1474.1
9,53.9906,79.3117,825.101,435.959
9,46.6282,66.5598,825.396,130.687
9,49.0824,65.2106,825.202,1441.85
9,46.6282,60.9599,824.036,457.904
9,51.5365,75.0611,824.797,1878.47
9,51.5365,60.9599,824.401,698.9
9,53.9906,65.2106,824.846,137.02
9,51.5365,66.5598,824.941,1853.29
9,78.5318,104.816,824.772,69.3707
9,46.6282,69.4613,824.243,116.856
9,49.0824,73.7119,824.555,1248.96
9,49.0824,62.3091,824.634,1654.03
9,51.5365,52.4586,824.245,79.9502
9,51.5365,58.0584,824.146,456.496
9,76.0776,103.467,824.886,83.3252
9,53.9906,73.7119,824.221,402.403
9,46.6282,49.5571,822.767,1804.19
9,49.0824,53.8078,823.444,985.558
9,46.6282,52.4586,823.194,1612.61
9,49.0824,48.208,822.71,290.485
9,44.1741,53.8078,823.097,181.507
9,41.72,49.5571,822.964,145.119
9,44.1741,45.3065,821.898,1678.92
9,90.8023,103.467,822.981,90.5965
9,44.1741,48.208,822.464,1073.81
9,41.72,43.9573,821.96,701.193
9,41.72,41.0558,821.54,1139.86
9,44.1741,36.8052,821.174,209.935
9,39.2659,39.7067,820.93,490.51
9,36.8118,35.456,820.245,550.802
9,41.72,35.456,820.476,681.165
9,39.2659,36.8052,820.558,1224.5
9,46.6282,41.0558,820.028,107.562
9,46.6282,43.9573,820.596,436.486
9,44.1741,39.7067,819.829,562.009
9,41.72,32.5545,818.697,202.453
9,39.2659,31.2053,818.288,634.487
9,49.0824,45.3065,819.883,86.2384
9,31.9035,26.9547,818.752,672.684
9,34.3577,28.3038,819.193,985.286
9,34.3577,31.2053,819.808,607.869
9,36.8118,32.5545,819.844,1299.59
9,39.2659,28.3038,817.548,70.0927
9,36.8118,26.9547,817.585,393.517
9,26.9953,24.0532,816.607,110.79
9,34.3577,22.704,816.606,149.65
9,29.4494,22.704,816.421,1113.98
9,31.9035,24.0532,816.842,1210.69
9,24.5412,19.8025,816.003,500.743
9,26.9953,18.4534,815.737,1058.66
9,22.0871,18.4534,815.256,173.91
9,26.9953,15.5519,815.787,371.157
9,24.5412,14.2027,815.191,358.593
9,22.0871,15.5519,815.146,779.561
9,29.4494,19.8025,816.19,565.912
9,19.6329,11.3012,813.796,413.214
9,19.6329,14.2027,814.26,374.318
9,22.0871,9.95207,814.295,134.581
