eid,x,y,z,q
38,26.9953,15.5519,286.833,708.425
38,29.4494,11.3012,287.204,474.751
38,31.9035,9.95207,287.016,119.083
38,24.5412,14.2027,287.148,647.623
38,29.4494,14.2027,286.501,718.487
38,22.0871,15.5519,285.992,107.981
38,73.6235,28.3038,286.125,44.3182
38,34.3577,14.2027,284.334,178.933
38,29.4494,19.8025,283.156,500.027
38,31.9035,15.5519,284.726,747.97
38,26.9953,18.4534,284.249,474.985
38,36.8118,15.5519,282.752,107.453
38,29.4494,22.704,281.916,211.317
38,31.9035,18.4534,282.537,829.799
38,34.3577,28.3038,281.587,103.734
38,31.9035,24.0532,280.943,450.422
38,34.3577,19.8025,281.387,796.441
38,36.8118,18.4534,279.73,312.299
38,34.3577,22.704,280.11,864.38
38,26.9953,24.0532,280.264,84.6865
38,39.2659,19.8025,278.022,323.172
38,36.8118,24.0532,278.084,779.035
38,36.8118,26.9547,276.449,353.053
38,39.2659,22.704,275.979,740.673
38,44.1741,19.8025,275.49,96.4443
38,41.72,24.0532,274.454,758.81
38,39.2659,28.3038,275.232,272.401
38,41.72,26.9547,274.429,852.586
38,44.1741,28.3038,272.39,725.352
38,44.1741,22.704,273.197,392.291
38,44.1741,31.2053,271.295,146.635
38,46.6282,24.0532,270.821,654.442
38,46.6282,26.9547,270.586,916.254
38,49.0824,31.2053,268.457,372.286
38,49.0824,22.704,269.614,406.596
38,49.0824,28.3038,268.816,932.766
38,46.6282,32.5545,268.376,101.814
38,53.9906,31.2053,267.763,347.174
38,51.5365,26.9547,267.884,1052.8
38,51.5365,24.0532,268.223,600.247
38,53.9906,22.704,266.836,271.092
38,51.5365,32.5545,266.253,155.825
38,56.4447,32.5545,265.438,119.972
38,53.9906,28.3038,266.055,1070.33
38,56.4447,26.9547,264.67,1053.04
38,56.4447,24.0532,263.715,570.306
38,58.8988,31.2053,263.26,320.9
38,58.8988,22.704,261.457,275.089
38,58.8988,28.3038,262.708,823.64
38,61.3529,24.0532,259.759,596.73
38,63.8071,31.2053,260.437,197.024
38,61.3529,32.5545,259.663,137.136
38,61.3529,26.9547,260.579,936.358
38,63.8071,19.8025,257.004,155.92
38,63.8071,22.704,258.153,753.634
38,66.2612,26.9547,257.66,993.714
38,63.8071,28.3038,259.232,681.224
38,58.8988,19.8025,258.6,110.059
38,66.2612,24.0532,256.647,1175.65
38,68.7153,28.3038,255.947,281.448
38,73.6235,28.3038,256.248,79.4356
38,68.7153,22.704,254.269,1052.74
38,68.7153,19.8025,253.04,633.743
38,66.2612,18.4534,252.894,211.106
38,71.1694,26.9547,254.939,346.646
38,73.6235,19.8025,250.279,1158.36
38,71.1694,24.0532,253.679,816.848
38,76.0776,24.0532,251.676,270.516
38,78.5318,22.704,250.76,190.882
38,71.1694,18.4534,250.551,687.887
38,71.1694,15.5519,249.653,196.299
38,78.5318,19.8025,248.663,662.97
38,73.6235,22.704,251.204,580.458
38,76.0776,18.4534,248.631,1035.93
38,73.6235,14.2027,247.743,298.126
38,76.0776,15.5519,247.17,835.867
38,80.9859,18.4534,246.267,330.983
38,78.5318,14.2027,245.298,808.612
38,78.5318,11.3012,243.843,694.064
38,76.0776,9.95207,243.622,245.228
38,80.9859,15.5519,244.593,726.909
38,88.3483,11.3012,241.338,119.597
38,83.44,14.2027,242.108,346.846
38,83.44,11.3012,241.566,763.22
38,80.9859,9.95207,241.087,901.632
38,85.8941,15.5519,242.618,91.8188
38,85.8941,9.95207,239.989,441.262
38,78.5318,5.70141,238.958,237.028
38,78.5318,2.7999,238.26,156.45
38,85.8941,7.05056,237.885,846.763
38,83.44,5.70141,238.001,991.17
38,80.9859,7.05056,239.311,649.225
38,88.3483,5.70141,236.245,325.654
38,83.44,2.7999,236.228,858.791
38,80.9859,1.45075,236.716,252.949
38,85.8941,1.45075,236.477,925.881
38,88.3483,2.7999,236.771,741.489
38,83.44,-2.7999,234.207,526.025
38,90.8024,1.45075,234.355,266.539
38,80.9859,-1.45075,234.571,151.782
38,85.8941,-1.45075,233.819,986.999
38,90.8024,-1.45075,232.937,366.055
38,93.2565,-2.7999,232.904,119.893
38,88.3483,-2.7999,233.564,962.075
38,85.8941,-7.05056,230.23,973.972
38,88.3483,-5.70141,231.457,947.23
38,83.44,-5.70141,231.141,406.004
38,80.9859,-7.05056,231.031,174.632
38,90.8024,-9.95207,228.167,439.502
38,80.9859,-9.95207,229.039,153.507
38,90.8024,-7.05056,229.509,388.324
38,93.2565,-5.70141,229.28,114.715
38,85.8941,-9.95207,227.719,839.578
38,83.44,-11.3012,226.742,463.969
38,88.3483,-11.3012,226.553,733.385
38,83.44,-14.2027,224.957,500.399
38,88.3483,-14.2027,224.734,923.423
38,90.8024,-15.5519,223.849,253.303
38,85.8941,-15.5519,223.516,1020.82
38,80.9859,-15.5519,223.926,182.41
38,85.8941,-18.4534,221.446,1224.86
38,90.8024,-18.4534,222.085,359.315
38,88.3483,-19.8025,221.404,711.957
38,80.9859,-18.4534,220.543,324.331
38,88.3483,-22.704,219.683,466.595
38,83.44,-19.8025,220.529,987.461
38,90.8024,-24.0532,217.488,146.182
38,85.8941,-24.0532,218.409,792.81
38,83.44,-22.704,218.731,1020.51
38,76.0776,-24.0532,217.883,86.9742
38,78.5318,-22.704,216.718,242.665
38,88.3483,-28.3038,215.603,102.426
38,80.9859,-24.0532,216.441,895.865
38,85.8941,-26.9547,216.59,536.303
38,83.44,-28.3038,214.614,790.039
38,76.0776,-26.9547,213.665,243.185
38,80.9859,-26.9547,215.087,916.746
38,78.5318,-28.3038,212.958,728.435
38,85.8941,-32.5545,212.121,146.277
38,83.44,-31.2053,213.465,429.852
38,80.9859,-32.5545,210.928,663.514
38,78.5318,-31.2053,211.674,874.458
38,80.9859,-35.456,208.994,410.642
38,76.0776,-32.5545,208.918,646.483
38,73.6235,-31.2053,208.984,262.16
38,78.5318,-36.8052,208.458,705.648
38,71.1694,-32.5545,206.522,194.217
38,78.5318,-39.7067,207.66,154.356
38,76.0776,-35.456,207.723,928.149
38,83.44,-36.8052,205.353,105.356
38,73.6235,-36.8052,205.893,1042.79
38,73.6235,-39.7067,204.674,707.854
38,76.0776,-41.0558,205.042,277.956
38,68.7153,-39.7067,201.969,584.897
38,71.1694,-41.0558,202.818,784.641
38,71.1694,-35.456,204.419,560.963
38,71.1694,-43.9573,201.094,351.533
38,68.7153,-45.3065,200.422,367.767
38,58.8988,-79.3117,199.525,38.1505
38,66.2612,-43.9573,198.979,720.146
38,66.2612,-41.0558,200.234,605.456
38,68.7153,-36.8052,202.426,296.784
38,63.8071,-39.7067,199.686,408.131
38,68.7153,-48.208,199.488,135.748
38,63.8071,-36.8052,199.957,114.143
38,63.8071,-45.3065,197.321,585.981
38,63.8071,-48.208,197.028,391.771
38,58.8988,-39.7067,196.051,113.402
38,61.3529,-41.0558,196.693,311.1
38,58.8988,-45.3065,193.788,824.653
38,61.3529,-43.9573,195.056,1117.22
38,56.4447,-43.9573,192.345,535.826
38,58.8988,-48.208,193.391,677.721
38,61.3529,-49.5571,193.003,295.396
38,56.4447,-52.4586,191.12,104.333
38,56.4447,-49.5571,191.274,482.771
38,56.4447,-41.0558,191.414,116.914
38,53.9906,-53.8078,189.868,96.1761
38,53.9906,-48.208,189.934,664.223
38,53.9906,-45.3065,189.587,620.632
38,51.5365,-43.9573,188.362,482.013
38,51.5365,-49.5571,187.555,663.942
38,49.0824,-48.208,186.339,854.466
38,46.6282,-52.4586,185.043,385.547
38,44.1741,-53.8078,185.128,114.648
38,51.5365,-52.4586,185.75,147.636
38,49.0824,-45.3065,186.041,758.455
38,49.0824,-39.7067,185.698,75.0082
38,44.1741,-39.7067,182.951,87.5899
38,46.6282,-43.9573,184.065,468.159
38,46.6282,-49.5571,184.151,682.364
38,44.1741,-48.208,183.047,866.247
38,41.72,-43.9573,181.402,534.767
38,46.6282,-41.0558,182.349,91.8563
38,44.1741,-45.3065,182.495,664.596
38,41.72,-52.4586,181.311,160.816
38,39.2659,-48.208,179.939,615.656
38,41.72,-49.5571,180.459,363.941
38,39.2659,-45.3065,180.027,625.755
38,39.2659,-39.7067,178.01,48.1737
38,36.8118,-49.5571,178.052,408.816
38,36.8118,-43.9573,178.011,378.895
38,34.3577,-45.3065,175.632,527.968
38,36.8118,-41.0558,176.269,122.69
38,31.9035,-41.0558,173.869,297.617
38,34.3577,-48.208,176.627,293.703
38,31.9035,-49.5571,175.797,104.854
38,31.9035,-43.9573,173.023,527.197
38,29.4494,-39.7067,171.118,216.348
38,29.4494,-48.208,173.479,292.302
38,26.9953,-49.5571,171.151,86.133
38,26.9953,-43.9573,170.007,505.195
38,26.9953,-41.0558,169.693,614.391
38,29.4494,-45.3065,172.039,459.045
38,24.5412,-45.3065,168.833,352.281
38,24.5412,-36.8052,166.471,305.958
38,22.0871,-41.0558,166.573,519.155
38,24.5412,-48.208,167.276,92.6714
38,22.0871,-43.9573,167.224,313.142
38,24.5412,-39.7067,166.853,578.03
38,22.0871,-32.5545,161.569,83.4641
38,19.633,-39.7067,163.925,434.518
38,17.1788,-41.0558,162.793,223.113
38,22.0871,-35.456,163.42,251.537
38,19.633,-36.8052,162.354,454.942
38,17.1788,-35.456,161.051,397.869
38,14.7247,-36.8052,159.468,371.919
38,14.7247,-39.7067,160.721,168.221
38,17.1788,-32.5545,158.552,326.42
38,19.6329,-31.2053,157.401,123.286
38,12.2706,-35.456,157.858,241.77
38,14.7247,-31.2053,157.675,475.291
38,12.2706,-32.5545,156.215,499.553
38,9.81648,-31.2053,154.531,370.128
38,14.7247,-28.3038,155.033,227.144
38,7.36237,-32.5545,154.651,134.222
38,9.81648,-28.3038,153.001,458.285
38,12.2706,-26.9547,153.54,323.698
38,7.36237,-26.9547,150.929,339.652
38,12.2706,-24.0532,151.358,208.152
38,4.90825,-28.3038,151.422,162.932
38,7.36237,-24.0532,148.643,473.41
38,9.81648,-22.704,148.878,283.604
38,9.81648,-19.8025,148.906,78.2365
38,2.4541,-24.0532,147.126,130.963
38,4.90825,-22.704,147.154,179.158
38,206.146,-62.3768,137.854,84.6925
38,83.44,-11.3012,136.639,35.0654
38,206.146,-62.3768,113.408,57.1913
39,39.2659,-5.70141,442.625,282.302
39,39.2659,-2.7999,442.195,409.766
39,36.8118,-1.45075,441.681,1681.88
39,34.3577,-2.7999,441.363,2472.93
39,36.8118,-7.05056,442.294,517.64
39,93.2565,28.3038,442.199,79.4605
39,34.3577,-5.70141,441.957,1227.09
39,31.9035,-7.05056,442.382,302.693
39,78.5318,14.2027,442.551,43.8452
39,31.9035,-1.45075,440.275,2202.29
39,29.4494,-5.70141,440.949,143.356
39,29.4494,-2.7999,439.669,496.05
39,26.9953,-1.45075,439.663,200.287
39,80.9859,15.5519,440.768,75.0743
39,36.8118,1.45075,440.299,994.076
39,88.3483,14.2027,440.937,40.1142
39,31.9035,1.45075,439.445,2724.4
39,85.8941,18.4534,440.602,119.052
39,83.44,22.704,439.265,78.4026
39,85.8941,15.5519,440.066,50.7615
39,34.3577,5.70141,437.527,1226.32
39,83.44,19.8025,437.809,66.9193
39,78.5318,22.704,438.815,47.4449
39,34.3577,2.7999,439.041,2084.51
39,29.4494,2.7999,437.98,1550.12
39,26.9953,1.45075,438.186,335.26
39,36.8118,7.05056,437.081,126.538
39,29.4494,5.70141,436.305,1885.38
39,26.9953,7.05056,435.887,600.028
39,31.9035,7.05056,436.562,2022.91
39,36.8118,9.95207,434.87,79.4825
39,26.9953,9.95207,434.562,645.051
39,31.9035,9.95207,434.233,1722.19
39,24.5412,11.3012,433.526,77.5476
39,34.3577,11.3012,433.353,694.741
39,29.4494,11.3012,433.603,1686.9
39,26.9953,15.5519,431.105,276.646
39,31.9035,15.5519,430.907,1741.11
39,34.3577,14.2027,431.546,843.285
39,29.4494,14.2027,431.857,1322.44
39,76.0776,26.9547,430.521,55.7262
39,29.4494,19.8025,428.63,589.64
39,36.8118,15.5519,430.119,251.062
39,88.3483,31.2053,429.437,96.1536
39,31.9035,18.4534,429.425,1466.93
39,26.9953,18.4534,429.409,207.372
39,31.9035,26.9547,429.235,124.514
39,31.9035,24.0532,427.183,447.732
39,29.4494,22.704,427.608,310.258
39,34.3577,19.8025,428.213,1558
39,36.8118,18.4534,428.481,643.181
39,34.3577,22.704,426.626,1705.41
39,39.2659,19.8025,425.2,200.211
39,68.7153,31.2053,425.683,67.7995
39,36.8118,24.0532,425.001,1872.95
39,34.3577,28.3038,426.792,264.561
39,36.8118,26.9547,423.674,1067.15
39,39.2659,22.704,424.111,906.245
39,39.2659,28.3038,421.926,1233.96
39,127.614,45.3065,422.828,69.9148
39,41.72,24.0532,422.439,613.851
39,39.2659,31.2053,421.192,385.748
39,36.8118,32.5545,424.365,91.6402
39,44.1741,22.704,422.233,168.821
39,46.6282,24.0532,422.392,97.4292
39,41.72,32.5545,420.116,438.813
39,41.72,26.9547,421.111,1318.58
39,44.1741,28.3038,420.045,1182.13
39,46.6282,26.9547,418.438,617.31
39,44.1741,31.2053,419.042,1156.84
39,49.0824,31.2053,416.213,1275.01
39,46.6282,32.5545,417.267,987.214
39,51.5365,26.9547,415.897,312.4
39,122.706,45.3065,417.226,37.2885
39,46.6282,35.456,416.066,253.554
39,49.0824,36.8052,415.762,185.474
39,49.0824,28.3038,416.298,853.769
39,125.16,43.9573,415.081,88.5043
39,51.5365,32.5545,414.586,1359.83
39,53.9906,28.3038,413.399,532.345
39,51.5365,35.456,413.87,702.92
39,53.9906,36.8052,413.525,207.527
39,53.9906,31.2053,413.518,1419.88
39,56.4447,26.9547,410.445,311.174
39,56.4447,32.5545,411.7,1768.56
39,58.8988,31.2053,410.363,1555.38
39,56.4447,35.456,411.349,628.062
39,58.8988,28.3038,409.934,659.283
39,61.3529,32.5545,408.484,1613.32
39,63.8071,36.8052,409.142,210.222
39,61.3529,35.456,408.63,661.181
39,58.8988,36.8052,409.929,203.862
39,61.3529,26.9547,407.571,363.31
39,63.8071,31.2053,406.995,1658.65
39,66.2612,26.9547,405.135,798.291
39,66.2612,32.5545,405.924,965.218
39,66.2612,35.456,406.143,372.634
39,63.8071,28.3038,406.43,972.071
39,68.7153,28.3038,403.746,1404.41
39,66.2612,24.0532,403.731,121.072
39,26.9953,9.95207,403.976,84.0956
39,68.7153,31.2053,404.171,1096.25
39,71.1694,32.5545,403.431,487.843
39,68.7153,22.704,402.679,120.964
39,71.1694,26.9547,402.381,1423.15
39,29.4494,19.8025,401.07,62.5755
39,73.6235,31.2053,402.335,386.085
39,76.0776,24.0532,398.191,1631.93
39,36.8118,7.05056,398.557,62.0123
39,73.6235,19.8025,398.833,223.996
39,73.6235,22.704,399.432,756.869
39,71.1694,24.0532,401.104,554.826
39,73.6235,28.3038,400.903,1200.77
39,78.5318,28.3038,398.199,207.5
39,34.3577,-5.70141,396.844,44.1235
39,78.5318,19.8025,395.785,1332.11
39,76.0776,18.4534,395.916,488.033
39,80.9859,24.0532,396.476,809.903
39,34.3577,5.70141,397.329,63.4146
39,78.5318,22.704,397.035,1505.14
39,76.0776,26.9547,399.257,982.433
39,80.9859,26.9547,396.735,133.823
39,31.9035,7.05056,394.213,47.4197
39,36.8118,-7.05056,394.17,46.7752
39,83.44,22.704,395.064,307.973
39,80.9859,18.4534,394.185,1099.61
39,31.9035,1.45075,394.787,36.2609
39,76.0776,15.5519,393.814,155.341
39,80.9859,15.5519,392.765,1005.14
39,78.5318,14.2027,392.202,330.838
39,85.8941,18.4534,392.436,360.557
39,39.2659,-2.7999,392.905,35.6592
39,83.44,19.8025,393.534,1006.13
39,39.2659,-5.70141,392.961,63.0517
39,78.5318,11.3012,390.533,95.7759
39,88.3483,14.2027,390.373,360.325
39,85.8941,15.5519,390.928,812.249
39,83.44,14.2027,391.006,1360.91
39,80.9859,9.95207,388.655,340.621
39,83.44,11.3012,389.213,1162.68
39,88.3483,11.3012,388.914,622.066
39,90.8024,9.95207,388.002,189.99
39,80.9859,7.05056,387.464,192.604
39,85.8941,7.05056,386.785,1287.31
39,85.8941,9.95207,387.77,1164.05
39,122.706,28.3038,387.403,79.1846
39,90.8024,7.05056,386.579,336.598
39,88.3483,5.70141,385.443,1022.88
39,83.44,5.70141,386.303,745.043
39,93.2565,5.70141,384.127,109.587
39,85.8941,1.45075,385.889,864.701
39,88.3483,2.7999,386.169,1029.6
39,90.8024,1.45075,384.709,475.948
39,83.44,2.7999,383.608,331.073
39,90.8024,-1.45075,383.742,361.396
39,85.8941,-1.45075,383.824,938.207
39,83.44,-2.7999,383.039,353.097
39,83.44,-5.70141,381.006,413.809
39,93.2565,-2.7999,382.276,92.7998
39,88.3483,-5.70141,381.764,1009.54
39,88.3483,-2.7999,382.775,966.221
39,90.8024,-7.05056,380.867,267.889
39,90.8024,-9.95207,379.562,283.297
39,85.8941,-7.05056,380.683,998.436
39,80.9859,-9.95207,378.553,171.309
39,83.44,-11.3012,377.298,793.06
39,85.8941,-9.95207,378.665,900.435
39,88.3483,-11.3012,378.157,584.557
39,88.3483,-14.2027,376.718,692.849
39,90.8024,-15.5519,376.798,159.032
39,83.44,-14.2027,375.757,1103.68
39,85.8941,-15.5519,375.579,1028.77
39,90.8024,-18.4534,376.212,68.8278
39,80.9859,-15.5519,375.091,510.786
39,78.5318,-14.2027,374.826,72.104
39,85.8941,-18.4534,374.239,624.787
39,88.3483,-19.8025,373.818,255.469
39,76.0776,-15.5519,373.541,31.8388
39,78.5318,-19.8025,371.675,392.915
39,80.9859,-18.4534,373.188,815.981
39,83.44,-19.8025,372.958,1023.88
39,76.0776,-18.4534,370.973,85.3151
39,85.8941,-24.0532,370.357,120.667
39,78.5318,-22.704,370.12,963.789
39,83.44,-22.704,371.577,811.827
39,83.44,-28.3038,371.894,97.9073
39,80.9859,-24.0532,369.667,1047.53
39,76.0776,-24.0532,368.037,596.231
39,80.9859,-26.9547,369.104,610.465
39,78.5318,-31.2053,366.648,508.651
39,76.0776,-26.9547,367.13,1002.06
39,78.5318,-28.3038,366.571,811.822
39,73.6235,-22.704,366.47,183.537
39,76.0776,-35.456,364.745,113.96
39,73.6235,-28.3038,365.159,1022.61
39,71.1694,-24.0532,365.484,108.881
39,71.1694,-26.9547,362.953,247.603
39,68.7153,-28.3038,363.897,166.922
39,76.0776,-32.5545,364.449,412.983
39,73.6235,-31.2053,364.162,999.244
39,73.6235,-36.8052,362.186,165.062
39,71.1694,-32.5545,361.981,805.746
39,68.7153,-31.2053,361.239,690.702
39,66.2612,-32.5545,359.918,736.159
39,68.7153,-39.7067,357.989,112.499
39,63.8071,-31.2053,360.848,115.157
39,66.2612,-41.0558,358.293,107.923
39,68.7153,-36.8052,360.219,558.051
39,71.1694,-35.456,360.785,540.531
39,63.8071,-39.7067,356.978,335.805
39,66.2612,-35.456,358.76,719.957
39,63.8071,-36.8052,357.711,841.115
39,61.3529,-32.5545,358.087,205.667
39,58.8988,-31.2053,357.232,71.9437
39,61.3529,-35.456,357.164,732.465
39,56.4447,-43.9573,353.648,159.056
39,61.3529,-41.0558,354.783,580.896
39,58.8988,-39.7067,353.574,818.327
39,61.3529,-43.9573,355.292,125.499
39,58.8988,-36.8052,354.022,905.419
39,56.4447,-41.0558,352.172,590.173
39,56.4447,-35.456,352.935,378.504
39,53.9906,-36.8052,351.887,702.938
39,51.5365,-43.9573,350.335,163.25
39,53.9906,-39.7067,351.285,578.32
39,53.9906,-45.3065,351.354,79.1716
39,49.0824,-36.8052,348.008,504.284
39,51.5365,-41.0558,349.365,656.712
39,51.5365,-35.456,349.485,250.423
39,49.0824,-39.7067,347.805,841.939
39,49.0824,-45.3065,347.348,204.856
39,46.6282,-35.456,346.742,221.845
39,44.1741,-39.7067,345.484,982.157
39,44.1741,-36.8052,345.493,316.064
39,46.6282,-41.0558,346.239,560.121
39,46.6282,-43.9573,344.909,251.305
39,44.1741,-45.3065,344.859,93.3274
39,41.72,-41.0558,343.811,488.175
39,36.8118,-43.9573,343.258,96.7477
39,41.72,-35.456,343.55,367.987
39,41.72,-43.9573,344.199,173.112
39,36.8118,-41.0558,341.057,507.017
39,39.2659,-36.8052,342.343,597.581
39,39.2659,-39.7067,342.277,737.584
39,31.9035,-41.0558,339.08,172.383
39,34.3577,-39.7067,339.991,572.263
39,36.8118,-35.456,340.805,456.92
39,34.3577,-36.8052,338.755,863.591
39,31.9035,-35.456,337.273,650.004
39,36.8118,-32.5545,338.171,154.42
39,29.4494,-36.8052,336.249,608.752
39,29.4494,-39.7067,336.581,217.531
39,31.9035,-32.5545,337.111,241.633
39,26.9953,-35.456,334.147,672.584
39,29.4494,-31.2053,333.985,201.129
39,26.9953,-32.5545,333.462,603.241
39,24.5412,-36.8052,332.983,235.467
39,26.9953,-26.9547,331.853,101.803
39,22.0871,-32.5545,330.77,555.792
39,24.5412,-31.2053,331.497,695.534
39,24.5412,-28.3038,330.724,240.63
39,22.0871,-26.9547,328.516,370.973
39,22.0871,-35.456,331.312,319.374
39,19.6329,-28.3038,328.522,565.533
39,19.6329,-31.2053,329.771,470.584
39,17.1788,-32.5545,329.211,137.484
39,14.7247,-28.3038,326.925,294.492
39,14.7247,-31.2053,327.482,114.516
39,19.6329,-22.704,324.825,191.302
39,22.0871,-24.0532,327.609,100.062
39,17.1788,-26.9547,327.33,599.456
39,17.1788,-24.0532,325.966,441.201
39,12.2706,-26.9547,325.315,172.261
39,17.1788,-18.4534,321.755,98.6698
39,14.7247,-22.704,322.932,547.47
39,12.2706,-24.0532,323.933,378.722
39,14.7247,-19.8025,322.306,435.538
39,9.81648,-22.704,322.033,190.808
39,7.36237,-24.0532,322.544,89.0941
39,9.81648,-19.8025,319.543,147.281
40,206.146,-62.3768,227.358,55.4071
40,206.146,-62.3768,196.205,53.341
40,206.146,-62.3768,174.759,60.7082
40,206.146,-62.3768,161.704,71.6194
41,-9.81648,19.8025,952.051,113.54
41,-9.81648,19.8025,926.584,141.945
41,-12.2706,18.4534,852.604,604.416
41,-4.90825,22.704,843.492,28.691
41,-9.81648,19.8025,835.007,1797.05
41,-12.2706,18.4534,826.55,615.924
41,-9.81648,22.704,806.666,1259.05
41,-9.81648,22.704,788.364,1491.86
41,-7.36236,60.9599,772.636,323.847
41,-7.36236,24.0532,743.652,1344.39
41,-4.90825,22.704,723.163,1210.14
41,-1.33514e-05,11.3012,710.06,117.587
41,-2.45413,24.0532,707.256,372.552
41,-4.90825,36.8052,664.944,152.878
41,-7.62939e-06,87.813,663.289,381.583
41,-9.81648,82.2132,663.056,127.964
41,-7.36236,26.9547,650.897,518.842
41,-2.45413,24.0532,632.17,1592.11
41,-1.14441e-05,36.8052,504.967,386.264
41,4.90825,22.704,412.711,1081.11
41,7.36237,24.0532,400.628,599.409
41,9.81648,22.704,401.188,207.077
41,7.36237,24.0532,334.947,983.647
41,7.36237,26.9547,295.646,574.744
41,9.81648,19.8025,292.794,229.523
41,9.81648,22.704,275.395,1006.8
41,7.36237,26.9547,241.488,728.388
41,12.2706,18.4534,231.095,136.87
41,9.81648,19.8025,229.334,655.704
41,12.2706,18.4534,191.955,255.62
41,12.2706,18.4534,158.444,354.538
41,14.7247,22.704,144.306,230.005
41,12.2706,24.0532,140.416,485.14
41,14.7247,19.8025,127.99,484.751
42,-26.9953,-100.565,738.205,4214.97
42,-14.7247,-124.72,739.036,86.2958
42,-24.5412,-90.7145,738.002,1150.41
42,-24.5412,-87.813,738.208,155.039
42,-22.0871,-86.4639,738.751,186.134
42,-22.0871,-92.0637,738.112,1034.88
42,-24.5412,-99.2159,737.839,4168.07
42,-24.5412,-96.3143,738.508,4060.51
42,-19.6329,-87.813,739.324,93.2476
42,-14.7247,-133.221,739.232,105.719
42,-19.6329,-96.3143,739.079,121.276
42,-29.4494,-82.2132,738.029,98.3192
42,-29.4494,-99.2159,737.495,1131.69
42,-26.9953,-94.9652,737.77,2692.02
42,-24.5412,-104.816,737.108,1805.24
42,-14.7247,-130.32,737.884,152.496
42,-22.0871,-94.9652,737.795,1577.85
42,-22.0871,-100.565,737.582,983.38
42,-26.9953,-103.467,737.97,4196.4
42,-22.0871,-103.467,737.795,558.103
42,-24.5412,-107.717,736.37,369.81
42,-26.9953,-111.968,736.358,722.327
42,-26.9953,-109.066,736.402,2249.68
42,-29.4494,-124.72,737.549,87.6022
42,-31.9035,-103.467,736.772,626.561
42,-31.9035,-100.565,737.122,124.988
42,-34.3576,-104.816,736.32,84.4465
42,-29.4494,-96.3143,738.029,545.299
42,-29.4494,-104.816,736.83,3995.44
42,-26.9953,-92.0637,737.478,855.751
42,-29.4494,-90.7145,736.97,72.7336
42,-29.4494,-107.717,736.595,4183.8
42,-34.3577,-138.889,737.354,42.7193
42,-36.8118,-109.066,736.622,79.9002
42,-39.2659,-116.218,734.129,1440.01
42,-53.9906,-133.221,734.883,29.6297
42,-39.2659,-121.818,734.146,3806.03
42,-39.2659,-124.72,733.617,917.256
42,-51.5365,-120.469,733.155,119.514
42,-34.3577,-121.818,734.933,350.175
42,-34.3577,-116.218,734.879,3956.88
42,-34.3577,-113.317,734.961,4027.26
42,-34.3576,-107.717,735.483,448.788
42,-36.8118,-126.069,734.975,113.393
42,-44.1741,-130.32,733.143,120.956
42,-46.6282,-109.066,733.408,73.7867
42,-44.1741,-116.218,733.618,97.6164
42,-44.1741,-121.818,733.215,2549.97
42,-39.2659,-107.717,734.71,80.1477
42,-29.4494,-116.218,735.417,355.439
42,-29.4494,-113.317,735.645,2216.97
42,-31.9035,-109.066,735.862,4012.42
42,-36.8118,-111.968,734.812,692.091
42,-31.9035,-111.968,735.955,4097.91
42,-31.9035,-117.568,734.792,1194.91
42,-41.72,-111.968,734.431,61.3095
42,-41.72,-117.568,734.238,831.239
42,-41.72,-120.469,733.864,3526.95
42,-41.72,-126.069,733.469,1288.15
42,-31.9035,-120.469,734.967,159.007
42,-39.2659,-113.317,734.828,188.18
42,-36.8118,-120.469,734.142,2906.89
42,-36.8118,-117.568,734.454,3862.57
42,-56.4447,-126.069,731.29,978.001
42,-58.8988,-124.72,731.363,103.623
42,-56.4447,-128.97,731.313,3605.08
42,-53.9906,-130.32,731.622,3281.06
42,-51.5365,-128.97,733.404,3207.75
42,-44.1741,-124.72,733.162,3636
42,-46.6282,-126.069,732.695,3426.95
42,-46.6282,-120.469,732.183,352.582
42,-49.0824,-124.72,732.618,2322.78
42,-49.0824,-121.818,732.449,262.285
42,-46.6282,-128.97,732.274,1118.94
42,-49.0824,-130.32,732.109,1034.83
42,-49.0824,-107.717,732.764,68.8211
42,-51.5365,-126.069,732.079,2853.25
42,-53.9906,-124.72,732.624,489.631
42,-56.4447,-134.57,731.43,205.826
42,-58.8988,-133.221,730.758,1077.1
42,-58.8988,-130.32,730.739,3436.52
42,-61.353,-134.57,730.21,483.633
42,-61.353,-128.97,730.292,1661.85
42,-61.3529,-111.968,731.144,85.4686
42,-63.8071,-133.221,729.953,2380.75
42,-63.8071,-130.32,730.023,2902.64
42,-63.8071,-124.72,730.246,100.63
42,-66.2612,-128.97,729.666,1417.44
42,-66.2612,-126.069,730.463,125.711
42,-66.2612,-120.469,730.03,132.747
42,-61.3529,-126.069,730.896,162.718
42,-68.7153,-124.72,729.582,131.689
42,-71.1694,-128.97,729.396,1160.87
42,-73.6235,-130.32,728.725,2171.78
42,-78.5318,-133.221,727.737,2096.29
42,-76.0777,-128.97,728.084,1054.38
42,-76.0777,-134.57,727.854,920.967
42,-73.6235,-124.72,728.809,61.9201
42,-71.1694,-126.069,729.353,133.585
42,-73.6235,-133.221,728.669,2461.12
42,-68.7153,-130.32,729.037,2588.61
42,-68.7153,-133.221,729.389,2314.42
42,-71.1694,-134.57,728.847,1127.88
42,-66.2612,-134.57,729.474,986.125
42,-78.5318,-124.72,728.149,75.2654
42,-85.8941,-120.469,727.852,154.165
